Time,EventID,Description,Computer,Account,SourceIP
2026-03-12 12:33:23.734581,4672,Privilege escalation,DC03,user67@corp.net,192.168.25.128
2026-03-11 12:33:23.734581,5145,Network share access,DC05,user54@domain.local,192.168.24.18
2026-03-13 07:33:23.734581,4624,Suspicious login,DC03,user33@domain.local,192.168.11.13
2026-03-17 08:33:23.734581,4625,Failed login (brute-force),DC04,user53@corp.net,192.168.16.147
2026-03-14 10:33:23.734581,5145,Network share access,DC03,user20@domain.local,192.168.22.28
2026-03-13 07:33:23.734581,4672,Privilege escalation,DC01,user18@domain.local,192.168.23.96
2026-03-14 12:33:23.734581,4672,Privilege escalation,DC05,user56@corp.net,192.168.27.25
2026-03-12 02:33:23.734581,4624,Suspicious login,DC05,user65@domain.local,192.168.14.183
2026-03-14 04:33:23.734581,4624,Suspicious login,DC05,user43@domain.local,192.168.19.57
2026-03-12 07:33:23.734581,4672,Privilege escalation,DC02,user27@corp.net,192.168.42.232
2026-03-12 14:33:23.734581,4625,Failed login (brute-force),DC02,user13@domain.local,192.168.35.46
2026-03-14 00:33:23.734581,4648,RunAs explicit credentials,DC03,user66@corp.net,192.168.27.95
2026-03-10 16:33:23.734581,4719,Audit policy change,DC02,user36@corp.net,192.168.44.57
2026-03-14 20:33:23.734581,5145,Network share access,DC02,user74@domain.local,192.168.49.29
2026-03-15 01:33:23.734581,4672,Privilege escalation,DC02,user74@domain.local,192.168.19.133
2026-03-13 09:33:23.734581,4719,Audit policy change,DC03,user48@corp.net,192.168.40.151
2026-03-11 04:33:23.734581,4624,Suspicious login,DC01,user27@corp.net,192.168.30.16
2026-03-15 11:33:23.734581,4648,RunAs explicit credentials,DC05,user50@domain.local,192.168.40.233
2026-03-13 15:33:23.734581,4624,Suspicious login,DC03,user64@corp.net,192.168.34.231
2026-03-15 21:33:23.734581,4672,Privilege escalation,DC04,user71@corp.net,192.168.48.118
2026-03-13 06:33:23.734581,4672,Privilege escalation,DC02,user89@domain.local,192.168.36.30
2026-03-11 15:33:23.734581,1102,Security log cleared,DC01,user25@domain.local,192.168.48.73
2026-03-15 02:33:23.734581,1102,Security log cleared,DC05,user7@domain.local,192.168.20.108
2026-03-12 20:33:23.734581,4672,Privilege escalation,DC01,user38@corp.net,192.168.19.141
2026-03-15 04:33:23.734581,4625,Failed login (brute-force),DC03,user34@domain.local,192.168.36.132
2026-03-13 23:33:23.734581,4672,Privilege escalation,DC02,user48@domain.local,192.168.10.170
2026-03-10 14:33:23.734581,4624,Suspicious login,DC03,user45@domain.local,192.168.31.135
2026-03-12 05:33:23.734581,4672,Privilege escalation,DC04,user87@corp.net,192.168.41.103
2026-03-13 01:33:23.734581,4625,Failed login (brute-force),DC02,user37@domain.local,192.168.23.24
2026-03-13 13:33:23.734581,4625,Failed login (brute-force),DC03,user41@corp.net,192.168.31.80
2026-03-17 03:33:23.734581,4719,Audit policy change,DC05,user1@corp.net,192.168.29.218
2026-03-14 15:33:23.734581,4719,Audit policy change,DC04,user88@corp.net,192.168.18.98
2026-03-14 14:33:23.734581,4673,Privileged service call,DC03,user29@domain.local,192.168.26.234
2026-03-12 12:33:23.734581,4625,Failed login (brute-force),DC04,user58@domain.local,192.168.20.77
2026-03-13 03:33:23.734581,4624,Suspicious login,DC03,user37@corp.net,192.168.12.204
2026-03-16 17:33:23.734581,4672,Privilege escalation,DC02,user18@corp.net,192.168.32.79
2026-03-14 15:33:23.734581,4625,Failed login (brute-force),DC01,user39@corp.net,192.168.15.161
2026-03-16 08:33:23.734581,4624,Suspicious login,DC01,user38@corp.net,192.168.30.96
2026-03-14 01:33:23.734581,4625,Failed login (brute-force),DC05,user17@corp.net,192.168.15.243
2026-03-11 13:33:23.734581,4625,Failed login (brute-force),DC04,user5@domain.local,192.168.36.242
2026-03-11 03:33:23.734581,4624,Suspicious login,DC01,user84@corp.net,192.168.32.205
2026-03-13 16:33:23.734581,4673,Privileged service call,DC03,user56@domain.local,192.168.26.249
2026-03-11 22:33:23.734581,4625,Failed login (brute-force),DC05,user36@corp.net,192.168.47.178
2026-03-10 17:33:23.734581,4625,Failed login (brute-force),DC03,user90@corp.net,192.168.42.152
2026-03-14 00:33:23.734581,4625,Failed login (brute-force),DC01,user76@domain.local,192.168.25.175
2026-03-14 18:33:23.734581,4719,Audit policy change,DC01,user3@corp.net,192.168.18.185
2026-03-10 23:33:23.734581,4672,Privilege escalation,DC03,user66@domain.local,192.168.49.130
2026-03-13 23:33:23.734581,4768,Kerberos TGT request,DC05,user76@corp.net,192.168.14.227
2026-03-11 23:33:23.734581,4625,Failed login (brute-force),DC02,user75@corp.net,192.168.30.127
2026-03-14 09:33:23.734581,4625,Failed login (brute-force),DC01,user80@domain.local,192.168.42.8
2026-03-14 21:33:23.734581,4625,Failed login (brute-force),DC03,user60@domain.local,192.168.21.164
2026-03-11 08:33:23.734581,4625,Failed login (brute-force),DC05,user84@domain.local,192.168.25.142
2026-03-10 11:33:23.734581,1102,Security log cleared,DC02,user11@corp.net,192.168.27.146
2026-03-13 17:33:23.734581,4624,Suspicious login,DC02,user79@corp.net,192.168.42.222
2026-03-15 00:33:23.734581,4625,Failed login (brute-force),DC03,user53@corp.net,192.168.37.10
2026-03-13 17:33:23.734581,4625,Failed login (brute-force),DC03,user34@corp.net,192.168.16.98
2026-03-13 00:33:23.734581,4672,Privilege escalation,DC04,user71@corp.net,192.168.28.206
2026-03-16 23:33:23.734581,4672,Privilege escalation,DC02,user92@corp.net,192.168.43.164
2026-03-10 18:33:23.734581,4624,Suspicious login,DC03,user90@corp.net,192.168.39.57
2026-03-14 11:33:23.734581,4648,RunAs explicit credentials,DC02,user90@corp.net,192.168.50.178
2026-03-13 15:33:23.734581,4719,Audit policy change,DC03,user11@corp.net,192.168.34.172
2026-03-16 02:33:23.734581,1102,Security log cleared,DC03,user49@corp.net,192.168.17.173
2026-03-10 12:33:23.734581,4625,Failed login (brute-force),DC04,user66@domain.local,192.168.36.43
2026-03-13 18:33:23.734581,4624,Suspicious login,DC04,user81@corp.net,192.168.16.72
2026-03-13 01:33:23.734581,4672,Privilege escalation,DC03,user41@corp.net,192.168.34.2
2026-03-14 23:33:23.734581,4672,Privilege escalation,DC05,user58@domain.local,192.168.40.212
2026-03-16 19:33:23.734581,4625,Failed login (brute-force),DC05,user9@domain.local,192.168.37.17
2026-03-11 23:33:23.734581,4625,Failed login (brute-force),DC03,user64@corp.net,192.168.31.88
2026-03-15 04:33:23.734581,4672,Privilege escalation,DC04,user46@domain.local,192.168.31.143
2026-03-13 03:33:23.734581,4624,Suspicious login,DC04,user67@domain.local,192.168.48.255
2026-03-14 19:33:23.734581,4625,Failed login (brute-force),DC05,user75@domain.local,192.168.48.167
2026-03-17 02:33:23.734581,4719,Audit policy change,DC05,user1@corp.net,192.168.39.89
2026-03-12 06:33:23.734581,4625,Failed login (brute-force),DC04,user40@domain.local,192.168.19.204
2026-03-11 08:33:23.734581,1102,Security log cleared,DC05,user33@domain.local,192.168.17.130
2026-03-12 08:33:23.734581,4625,Failed login (brute-force),DC04,user20@corp.net,192.168.40.202
2026-03-10 15:33:23.734581,4625,Failed login (brute-force),DC04,user37@corp.net,192.168.31.96
2026-03-10 14:33:23.734581,4624,Suspicious login,DC02,user31@domain.local,192.168.29.51
2026-03-13 05:33:23.734581,4673,Privileged service call,DC04,user52@corp.net,192.168.44.128
2026-03-15 08:33:23.734581,4624,Suspicious login,DC05,user7@domain.local,192.168.18.188
2026-03-17 02:33:23.734581,4625,Failed login (brute-force),DC04,user94@domain.local,192.168.33.154
2026-03-15 19:33:23.734581,1102,Security log cleared,DC03,user60@domain.local,192.168.39.20
2026-03-17 09:33:23.734581,4625,Failed login (brute-force),DC02,user73@corp.net,192.168.39.205
2026-03-10 15:33:23.734581,4672,Privilege escalation,DC03,user61@domain.local,192.168.11.57
2026-03-14 15:33:23.734581,4625,Failed login (brute-force),DC04,user18@domain.local,192.168.18.19
2026-03-16 05:33:23.734581,4672,Privilege escalation,DC03,user24@domain.local,192.168.44.180
2026-03-14 10:33:23.734581,4719,Audit policy change,DC02,user84@domain.local,192.168.42.107
2026-03-16 02:33:23.734581,4624,Suspicious login,DC03,user50@corp.net,192.168.41.82
2026-03-14 12:33:23.734581,4625,Failed login (brute-force),DC03,user71@corp.net,192.168.12.150
2026-03-13 08:33:23.734581,4625,Failed login (brute-force),DC01,user31@domain.local,192.168.24.95
2026-03-16 21:33:23.734581,4625,Failed login (brute-force),DC03,user94@corp.net,192.168.37.217
2026-03-14 18:33:23.734581,4625,Failed login (brute-force),DC05,user36@domain.local,192.168.47.71
2026-03-15 10:33:23.734581,4719,Audit policy change,DC04,user47@domain.local,192.168.36.96
2026-03-14 11:33:23.734581,4624,Suspicious login,DC05,user19@corp.net,192.168.20.194
2026-03-17 09:33:23.734581,4719,Audit policy change,DC05,user27@domain.local,192.168.29.197
2026-03-11 06:33:23.734581,4625,Failed login (brute-force),DC05,user32@corp.net,192.168.28.227
2026-03-12 04:33:23.734581,4672,Privilege escalation,DC03,user16@corp.net,192.168.13.208
2026-03-15 12:33:23.734581,4624,Suspicious login,DC04,user81@domain.local,192.168.40.215
2026-03-12 12:33:23.734581,4672,Privilege escalation,DC03,user70@corp.net,192.168.40.7
2026-03-16 02:33:23.734581,1102,Security log cleared,DC01,user77@domain.local,192.168.39.90
2026-03-17 10:33:23.734581,4674,SID history added,DC02,user39@domain.local,192.168.39.218
2026-03-17 10:33:23.734581,4672,Privilege escalation,DC05,user3@domain.local,192.168.19.18
2026-03-13 04:33:23.734581,4672,Privilege escalation,DC04,user95@domain.local,192.168.23.127
2026-03-11 08:33:23.734581,1102,Security log cleared,DC02,user71@domain.local,192.168.28.61
2026-03-16 03:33:23.734581,4625,Failed login (brute-force),DC01,user70@domain.local,192.168.40.241
2026-03-14 17:33:23.734581,4625,Failed login (brute-force),DC02,user87@corp.net,192.168.18.88
2026-03-14 12:33:23.734581,4625,Failed login (brute-force),DC02,user56@domain.local,192.168.33.193
2026-03-12 17:33:23.734581,4625,Failed login (brute-force),DC03,user56@domain.local,192.168.47.235
2026-03-11 00:33:23.734581,4625,Failed login (brute-force),DC04,user13@corp.net,192.168.50.146
2026-03-10 20:33:23.734581,4672,Privilege escalation,DC04,user67@domain.local,192.168.33.143
2026-03-17 01:33:23.734581,4672,Privilege escalation,DC05,user66@corp.net,192.168.29.30
2026-03-15 02:33:23.734581,4624,Suspicious login,DC05,user83@domain.local,192.168.17.31
2026-03-12 01:33:23.734581,4625,Failed login (brute-force),DC04,user34@corp.net,192.168.39.119
2026-03-14 16:33:23.734581,1102,Security log cleared,DC05,user24@corp.net,192.168.45.88
2026-03-10 20:33:23.734581,4624,Suspicious login,DC04,user71@corp.net,192.168.21.224
2026-03-15 04:33:23.734581,4673,Privileged service call,DC03,user63@domain.local,192.168.15.239
2026-03-12 20:33:23.734581,1102,Security log cleared,DC01,user22@corp.net,192.168.44.213
2026-03-12 21:33:23.734581,4719,Audit policy change,DC03,user63@domain.local,192.168.14.187
2026-03-17 09:33:23.734581,4625,Failed login (brute-force),DC02,user34@domain.local,192.168.33.199
2026-03-17 04:33:23.734581,4648,RunAs explicit credentials,DC03,user4@corp.net,192.168.18.68
2026-03-10 17:33:23.734581,4624,Suspicious login,DC04,user37@corp.net,192.168.30.246
2026-03-12 21:33:23.734581,4648,RunAs explicit credentials,DC01,user50@corp.net,192.168.31.122
2026-03-15 07:33:23.734581,4625,Failed login (brute-force),DC05,user14@domain.local,192.168.26.238
2026-03-11 04:33:23.734581,4625,Failed login (brute-force),DC03,user39@domain.local,192.168.46.191
2026-03-15 23:33:23.734581,4624,Suspicious login,DC05,user11@domain.local,192.168.37.150
2026-03-14 23:33:23.734581,4625,Failed login (brute-force),DC02,user13@corp.net,192.168.14.32
2026-03-12 17:33:23.734581,4624,Suspicious login,DC03,user72@corp.net,192.168.34.145
2026-03-14 06:33:23.734581,4625,Failed login (brute-force),DC02,user78@corp.net,192.168.15.202
2026-03-16 21:33:23.734581,4624,Suspicious login,DC05,user22@corp.net,192.168.31.31
2026-03-17 10:33:23.734581,4625,Failed login (brute-force),DC04,user92@domain.local,192.168.31.181
2026-03-16 10:33:23.734581,4719,Audit policy change,DC04,user94@corp.net,192.168.33.47
2026-03-11 14:33:23.734581,5145,Network share access,DC01,user52@domain.local,192.168.39.121
2026-03-16 22:33:23.734581,4719,Audit policy change,DC03,user63@domain.local,192.168.34.13
2026-03-16 12:33:23.734581,4625,Failed login (brute-force),DC02,user84@corp.net,192.168.16.67
2026-03-15 11:33:23.734581,4624,Suspicious login,DC01,user100@domain.local,192.168.30.187
2026-03-11 00:33:23.734581,4673,Privileged service call,DC02,user54@domain.local,192.168.13.25
2026-03-15 03:33:23.734581,4624,Suspicious login,DC05,user57@domain.local,192.168.34.165
2026-03-12 15:33:23.734581,4719,Audit policy change,DC05,user80@domain.local,192.168.13.6
2026-03-16 12:33:23.734581,4624,Suspicious login,DC03,user96@domain.local,192.168.29.101
2026-03-13 01:33:23.734581,4624,Suspicious login,DC04,user31@corp.net,192.168.47.7
2026-03-11 16:33:23.734581,4624,Suspicious login,DC03,user17@domain.local,192.168.24.74
2026-03-16 04:33:23.734581,4719,Audit policy change,DC01,user71@corp.net,192.168.46.16
2026-03-11 12:33:23.734581,4672,Privilege escalation,DC04,user96@domain.local,192.168.34.236
2026-03-16 21:33:23.734581,4624,Suspicious login,DC04,user50@corp.net,192.168.31.185
2026-03-10 11:33:23.734581,4672,Privilege escalation,DC04,user7@domain.local,192.168.37.62
2026-03-13 21:33:23.734581,4624,Suspicious login,DC01,user4@corp.net,192.168.40.250
2026-03-11 14:33:23.734581,4673,Privileged service call,DC02,user12@corp.net,192.168.30.186
2026-03-15 15:33:23.734581,4719,Audit policy change,DC05,user52@corp.net,192.168.25.202
2026-03-14 00:33:23.734581,4648,RunAs explicit credentials,DC04,user38@corp.net,192.168.14.207
2026-03-13 21:33:23.734581,4625,Failed login (brute-force),DC01,user11@domain.local,192.168.27.141
2026-03-12 06:33:23.734581,4719,Audit policy change,DC04,user27@corp.net,192.168.23.251
2026-03-13 17:33:23.734581,4625,Failed login (brute-force),DC02,user75@corp.net,192.168.41.175
2026-03-17 00:33:23.734581,4648,RunAs explicit credentials,DC04,user50@corp.net,192.168.46.240
2026-03-11 23:33:23.734581,4624,Suspicious login,DC02,user7@domain.local,192.168.35.90
2026-03-15 15:33:23.734581,4719,Audit policy change,DC01,user58@domain.local,192.168.28.149
2026-03-15 17:33:23.734581,4624,Suspicious login,DC04,user75@corp.net,192.168.25.18
2026-03-13 12:33:23.734581,4648,RunAs explicit credentials,DC03,user78@domain.local,192.168.46.1
2026-03-16 12:33:23.734581,4624,Suspicious login,DC01,user53@corp.net,192.168.33.54
2026-03-10 13:33:23.734581,4625,Failed login (brute-force),DC04,user62@domain.local,192.168.21.103
2026-03-12 08:33:23.734581,4625,Failed login (brute-force),DC02,user24@corp.net,192.168.14.205
2026-03-13 14:33:23.734581,4625,Failed login (brute-force),DC01,user33@domain.local,192.168.33.230
2026-03-14 12:33:23.734581,4719,Audit policy change,DC05,user3@domain.local,192.168.49.218
2026-03-11 13:33:23.734581,4624,Suspicious login,DC02,user14@corp.net,192.168.49.191
2026-03-16 21:33:23.734581,4625,Failed login (brute-force),DC03,user44@corp.net,192.168.23.187
2026-03-10 11:33:23.734581,4719,Audit policy change,DC01,user73@domain.local,192.168.32.65
2026-03-11 04:33:23.734581,4625,Failed login (brute-force),DC03,user81@domain.local,192.168.39.213
2026-03-15 22:33:23.734581,4624,Suspicious login,DC03,user36@domain.local,192.168.18.246
2026-03-15 05:33:23.734581,4673,Privileged service call,DC04,user31@corp.net,192.168.29.154
2026-03-17 06:33:23.734581,4719,Audit policy change,DC03,user24@domain.local,192.168.33.104
2026-03-16 02:33:23.734581,4625,Failed login (brute-force),DC02,user78@corp.net,192.168.37.94
2026-03-13 23:33:23.734581,4624,Suspicious login,DC01,user7@corp.net,192.168.14.221
2026-03-14 10:33:23.734581,1102,Security log cleared,DC03,user26@corp.net,192.168.31.15
2026-03-14 23:33:23.734581,4624,Suspicious login,DC05,user73@domain.local,192.168.33.1
2026-03-10 21:33:23.734581,4624,Suspicious login,DC05,user90@corp.net,192.168.37.202
2026-03-15 22:33:23.734581,4719,Audit policy change,DC05,user29@corp.net,192.168.30.80
2026-03-14 17:33:23.734581,4624,Suspicious login,DC02,user62@domain.local,192.168.14.94
2026-03-16 21:33:23.734581,4625,Failed login (brute-force),DC01,user50@domain.local,192.168.47.207
2026-03-15 22:33:23.734581,4719,Audit policy change,DC01,user14@corp.net,192.168.38.169
2026-03-11 13:33:23.734581,4624,Suspicious login,DC02,user29@domain.local,192.168.36.52
2026-03-12 19:33:23.734581,1102,Security log cleared,DC04,user43@domain.local,192.168.29.156
2026-03-11 17:33:23.734581,4719,Audit policy change,DC02,user97@domain.local,192.168.23.164
2026-03-12 12:33:23.734581,4624,Suspicious login,DC02,user7@domain.local,192.168.21.74
2026-03-14 22:33:23.734581,4625,Failed login (brute-force),DC02,user63@domain.local,192.168.13.194
2026-03-16 03:33:23.734581,4624,Suspicious login,DC05,user16@domain.local,192.168.11.116
2026-03-16 14:33:23.734581,4768,Kerberos TGT request,DC05,user64@corp.net,192.168.13.92
2026-03-13 05:33:23.734581,5145,Network share access,DC05,user78@corp.net,192.168.39.232
2026-03-10 16:33:23.734581,4624,Suspicious login,DC03,user10@domain.local,192.168.18.68
2026-03-10 16:33:23.734581,4625,Failed login (brute-force),DC04,user52@domain.local,192.168.45.70
2026-03-15 02:33:23.734581,4672,Privilege escalation,DC03,user89@corp.net,192.168.26.132
2026-03-13 21:33:23.734581,4672,Privilege escalation,DC04,user48@corp.net,192.168.44.118
2026-03-13 06:33:23.734581,4625,Failed login (brute-force),DC04,user29@corp.net,192.168.38.178
2026-03-11 09:33:23.734581,5145,Network share access,DC02,user75@domain.local,192.168.26.64
2026-03-13 12:33:23.734581,4625,Failed login (brute-force),DC05,user72@domain.local,192.168.13.194
2026-03-15 06:33:23.734581,4672,Privilege escalation,DC05,user82@corp.net,192.168.28.57
2026-03-11 15:33:23.734581,4672,Privilege escalation,DC04,user59@corp.net,192.168.50.242
2026-03-16 16:33:23.734581,4625,Failed login (brute-force),DC04,user49@corp.net,192.168.23.50
2026-03-10 21:33:23.734581,4625,Failed login (brute-force),DC01,user23@domain.local,192.168.48.225
